index,model,temperature,history_range,predict_date,prediction,actual_value,prev_actual_value
GSPC,gpt-3.5-turbo,0.0,30,2023-02-22,4155.72,3991.050048828125,3997.340087890625
GSPC,gpt-3.5-turbo,0.5,7,2023-02-22,4155.73,3991.050048828125,3997.340087890625
GSPC,gpt-3.5-turbo,0.5,30,2023-02-22,4055.72,3991.050048828125,3997.340087890625
GSPC,gpt-3.5-turbo,1.0,7,2023-02-22,500.0,3991.050048828125,3997.340087890625
GSPC,gpt-3.5-turbo,1.0,30,2023-02-22,4052.92,3991.050048828125,3997.340087890625
RUT,bedrock/us.amazon.nova-lite-v1:0,0.0,7,2023-02-22,1940.12,1894.6800537109375,1888.2099609375
RUT,bedrock/us.amazon.nova-lite-v1:0,0.0,30,2023-02-22,1923.12,1894.6800537109375,1888.2099609375
RUT,bedrock/us.amazon.nova-lite-v1:0,0.5,7,2023-02-22,1940.52,1894.6800537109375,1888.2099609375
RUT,bedrock/us.amazon.nova-lite-v1:0,0.5,30,2023-02-22,1923.45,1894.6800537109375,1888.2099609375
RUT,bedrock/us.amazon.nova-lite-v1:0,1.0,7,2023-02-22,1940.52,1894.6800537109375,1888.2099609375
RUT,bedrock/us.amazon.nova-lite-v1:0,1.0,30,2023-02-22,1923.45,1894.6800537109375,1888.2099609375
RUT,gpt-3.5-turbo,0.0,7,2023-02-22,1955.63,1894.6800537109375,1888.2099609375
RUT,gpt-3.5-turbo,0.0,30,2023-02-22,1925.73,1894.6800537109375,1888.2099609375
RUT,gpt-3.5-turbo,0.5,7,2023-02-22,1958.63,1894.6800537109375,1888.2099609375
RUT,gpt-3.5-turbo,0.5,30,2023-02-22,1910.63,1894.6800537109375,1888.2099609375
RUT,gpt-3.5-turbo,1.0,7,2023-02-22,1952.42,1894.6800537109375,1888.2099609375
RUT,gpt-3.5-turbo,1.0,30,2023-02-22,1935.48,1894.6800537109375,1888.2099609375
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.0,7,2023-03-29,3975.12,4027.81005859375,3971.27001953125
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.0,30,2023-03-29,3980.12,4027.81005859375,3971.27001953125
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.5,7,2023-03-29,3975.12,4027.81005859375,3971.27001953125
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.5,30,2023-03-29,3980.12,4027.81005859375,3971.27001953125
GSPC,bedrock/us.amazon.nova-lite-v1:0,1.0,7,2023-03-29,3975.12,4027.81005859375,3971.27001953125
GSPC,bedrock/us.amazon.nova-lite-v1:0,1.0,30,2023-03-29,3980.12,4027.81005859375,3971.27001953125
GSPC,gpt-3.5-turbo,0.0,7,2023-03-29,500.0,4027.81005859375,3971.27001953125
GSPC,gpt-3.5-turbo,0.0,30,2023-03-29,3965.82,4027.81005859375,3971.27001953125
GSPC,gpt-3.5-turbo,0.5,7,2023-03-29,500.0,4027.81005859375,3971.27001953125
GSPC,gpt-3.5-turbo,0.5,30,2023-03-29,3963.8,4027.81005859375,3971.27001953125
GSPC,gpt-3.5-turbo,1.0,7,2023-03-29,500.0,4027.81005859375,3971.27001953125
GSPC,gpt-3.5-turbo,1.0,30,2023-03-29,3945.8,4027.81005859375,3971.27001953125
RUT,bedrock/us.amazon.nova-lite-v1:0,0.0,30,2023-03-29,1748.32,1771.5999755859375,1752.6300048828125
RUT,bedrock/us.amazon.nova-lite-v1:0,0.5,7,2023-03-29,1750.0,1771.5999755859375,1752.6300048828125
RUT,bedrock/us.amazon.nova-lite-v1:0,0.5,30,2023-03-29,1748.32,1771.5999755859375,1752.6300048828125
RUT,bedrock/us.amazon.nova-lite-v1:0,1.0,7,2023-03-29,1750.0,1771.5999755859375,1752.6300048828125
RUT,bedrock/us.amazon.nova-lite-v1:0,1.0,30,2023-03-29,1760.0,1771.5999755859375,1752.6300048828125
RUT,gpt-3.5-turbo,0.0,7,2023-03-29,1758.41,1771.5999755859375,1752.6300048828125
RUT,gpt-3.5-turbo,0.0,30,2023-03-29,2000.0,1771.5999755859375,1752.6300048828125
RUT,gpt-3.5-turbo,0.5,7,2023-03-29,1756.41,1771.5999755859375,1752.6300048828125
RUT,gpt-3.5-turbo,0.5,30,2023-03-29,1755.81,1771.5999755859375,1752.6300048828125
RUT,gpt-3.5-turbo,1.0,7,2023-03-29,1759.44,1771.5999755859375,1752.6300048828125
RUT,gpt-3.5-turbo,1.0,30,2023-03-29,1756.12,1771.5999755859375,1752.6300048828125
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.0,7,2023-05-03,4150.21,4090.75,4119.580078125
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.0,30,2023-05-03,4145.23,4090.75,4119.580078125
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.5,7,2023-05-03,4150.23,4090.75,4119.580078125
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.5,30,2023-05-03,4145.23,4090.75,4119.580078125
GSPC,bedrock/us.amazon.nova-lite-v1:0,1.0,7,2023-05-03,4155.21,4090.75,4119.580078125
GSPC,bedrock/us.amazon.nova-lite-v1:0,1.0,30,2023-05-03,4145.23,4090.75,4119.580078125
GSPC,gpt-3.5-turbo,0.0,7,2023-05-03,500.0,4090.75,4119.580078125
GSPC,gpt-3.5-turbo,0.0,30,2023-05-03,4165.73,4090.75,4119.580078125
GSPC,gpt-3.5-turbo,0.5,7,2023-05-03,500.0,4090.75,4119.580078125
GSPC,gpt-3.5-turbo,0.5,30,2023-05-03,4200.73,4090.75,4119.580078125
GSPC,gpt-3.5-turbo,1.0,7,2023-05-03,4186.12,4090.75,4119.580078125
GSPC,gpt-3.5-turbo,1.0,30,2023-05-03,500.0,4090.75,4119.580078125
RUT,bedrock/us.amazon.nova-lite-v1:0,0.0,7,2023-05-03,1760.12,1739.280029296875,1732.1099853515625
RUT,bedrock/us.amazon.nova-lite-v1:0,0.0,30,2023-05-03,1765.23,1739.280029296875,1732.1099853515625
RUT,bedrock/us.amazon.nova-lite-v1:0,0.5,7,2023-05-03,1760.12,1739.280029296875,1732.1099853515625
RUT,bedrock/us.amazon.nova-lite-v1:0,0.5,30,2023-05-03,1765.28,1739.280029296875,1732.1099853515625
RUT,bedrock/us.amazon.nova-lite-v1:0,1.0,7,2023-05-03,1760.12,1739.280029296875,1732.1099853515625
RUT,bedrock/us.amazon.nova-lite-v1:0,1.0,30,2023-05-03,1765.23,1739.280029296875,1732.1099853515625
RUT,gpt-3.5-turbo,0.0,7,2023-05-03,2000.0,1739.280029296875,1732.1099853515625
RUT,gpt-3.5-turbo,0.0,30,2023-05-03,2000.0,1739.280029296875,1732.1099853515625
RUT,gpt-3.5-turbo,0.5,7,2023-05-03,2000.0,1739.280029296875,1732.1099853515625
RUT,gpt-3.5-turbo,0.5,30,2023-05-03,2000.0,1739.280029296875,1732.1099853515625
RUT,gpt-3.5-turbo,1.0,7,2023-05-03,2000.0,1739.280029296875,1732.1099853515625
RUT,gpt-3.5-turbo,1.0,30,2023-05-03,2000.0,1739.280029296875,1732.1099853515625
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.0,7,2023-06-08,4278.14,4293.93017578125,4267.52001953125
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.0,30,2023-06-08,4275.0,4293.93017578125,4267.52001953125
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.5,7,2023-06-08,4278.14,4293.93017578125,4267.52001953125
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.5,30,2023-06-08,4275.1,4293.93017578125,4267.52001953125
GSPC,bedrock/us.amazon.nova-lite-v1:0,1.0,7,2023-06-08,4278.14,4293.93017578125,4267.52001953125
GSPC,bedrock/us.amazon.nova-lite-v1:0,1.0,30,2023-06-08,4275.12,4293.93017578125,4267.52001953125
GSPC,gpt-3.5-turbo,0.0,7,2023-06-08,4289.14,4293.93017578125,4267.52001953125
GSPC,gpt-3.5-turbo,0.0,30,2023-06-08,4305.12,4293.93017578125,4267.52001953125
GSPC,gpt-3.5-turbo,0.5,7,2023-06-08,4305.14,4293.93017578125,4267.52001953125
GSPC,gpt-3.5-turbo,0.5,30,2023-06-08,4300.12,4293.93017578125,4267.52001953125
GSPC,gpt-3.5-turbo,1.0,7,2023-06-08,4282.17,4293.93017578125,4267.52001953125
GSPC,gpt-3.5-turbo,1.0,30,2023-06-08,4307.94,4293.93017578125,4267.52001953125
RUT,bedrock/us.amazon.nova-lite-v1:0,0.0,7,2023-06-08,1895.01,1880.780029296875,1888.449951171875
RUT,bedrock/us.amazon.nova-lite-v1:0,0.0,30,2023-06-08,1868.34,1880.780029296875,1888.449951171875
RUT,bedrock/us.amazon.nova-lite-v1:0,0.5,7,2023-06-08,1895.34,1880.780029296875,1888.449951171875
RUT,bedrock/us.amazon.nova-lite-v1:0,0.5,30,2023-06-08,1865.23,1880.780029296875,1888.449951171875
RUT,bedrock/us.amazon.nova-lite-v1:0,1.0,7,2023-06-08,1880.35,1880.780029296875,1888.449951171875
RUT,bedrock/us.amazon.nova-lite-v1:0,1.0,30,2023-06-08,1865.23,1880.780029296875,1888.449951171875
RUT,gpt-3.5-turbo,0.0,7,2023-06-08,1920.12,1880.780029296875,1888.449951171875
RUT,gpt-3.5-turbo,0.0,30,2023-06-08,1895.73,1880.780029296875,1888.449951171875
RUT,gpt-3.5-turbo,0.5,7,2023-06-08,1920.63,1880.780029296875,1888.449951171875
RUT,gpt-3.5-turbo,0.5,30,2023-06-08,1875.62,1880.780029296875,1888.449951171875
RUT,gpt-3.5-turbo,1.0,7,2023-06-08,1913.63,1880.780029296875,1888.449951171875
RUT,gpt-3.5-turbo,1.0,30,2023-06-08,1850.62,1880.780029296875,1888.449951171875
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.0,7,2023-07-14,4528.93,4505.419921875,4510.0400390625
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.0,30,2023-07-14,4523.01,4505.419921875,4510.0400390625
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.5,7,2023-07-14,4530.13,4505.419921875,4510.0400390625
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.5,30,2023-07-14,4523.12,4505.419921875,4510.0400390625
GSPC,bedrock/us.amazon.nova-lite-v1:0,1.0,7,2023-07-14,4528.53,4505.419921875,4510.0400390625
GSPC,bedrock/us.amazon.nova-lite-v1:0,1.0,30,2023-07-14,4523.57,4505.419921875,4510.0400390625
GSPC,gpt-3.5-turbo,0.0,7,2023-07-14,4545.68,4505.419921875,4510.0400390625
GSPC,gpt-3.5-turbo,0.0,30,2023-07-14,4540.72,4505.419921875,4510.0400390625
GSPC,gpt-3.5-turbo,0.5,7,2023-07-14,4545.68,4505.419921875,4510.0400390625
GSPC,gpt-3.5-turbo,0.5,30,2023-07-14,4495.72,4505.419921875,4510.0400390625
GSPC,gpt-3.5-turbo,1.0,7,2023-07-14,4545.73,4505.419921875,4510.0400390625
GSPC,gpt-3.5-turbo,1.0,30,2023-07-14,4538.72,4505.419921875,4510.0400390625
RUT,bedrock/us.amazon.nova-lite-v1:0,0.0,7,2023-07-14,1968.4,1931.0899658203125,1950.8900146484375
RUT,bedrock/us.amazon.nova-lite-v1:0,0.0,30,2023-07-14,1960.0,1931.0899658203125,1950.8900146484375
RUT,bedrock/us.amazon.nova-lite-v1:0,0.5,7,2023-07-14,1968.4,1931.0899658203125,1950.8900146484375
RUT,bedrock/us.amazon.nova-lite-v1:0,0.5,30,2023-07-14,1960.0,1931.0899658203125,1950.8900146484375
RUT,bedrock/us.amazon.nova-lite-v1:0,1.0,7,2023-07-14,1968.4,1931.0899658203125,1950.8900146484375
RUT,bedrock/us.amazon.nova-lite-v1:0,1.0,30,2023-07-14,1960.0,1931.0899658203125,1950.8900146484375
RUT,gpt-3.5-turbo,0.0,7,2023-07-14,1975.42,1931.0899658203125,1950.8900146484375
RUT,gpt-3.5-turbo,0.0,30,2023-07-14,1968.42,1931.0899658203125,1950.8900146484375
RUT,gpt-3.5-turbo,0.5,7,2023-07-14,1972.42,1931.0899658203125,1950.8900146484375
RUT,gpt-3.5-turbo,0.5,30,2023-07-14,1941.72,1931.0899658203125,1950.8900146484375
RUT,gpt-3.5-turbo,1.0,7,2023-07-14,1973.42,1931.0899658203125,1950.8900146484375
RUT,gpt-3.5-turbo,1.0,30,2023-07-14,1963.72,1931.0899658203125,1950.8900146484375
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.0,7,2023-08-18,4356.33,4369.7099609375,4370.35986328125
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.0,30,2023-08-18,4423.57,4369.7099609375,4370.35986328125
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.5,7,2023-08-18,4356.39,4369.7099609375,4370.35986328125
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.5,30,2023-08-18,4423.57,4369.7099609375,4370.35986328125
GSPC,bedrock/us.amazon.nova-lite-v1:0,1.0,7,2023-08-18,4375.29,4369.7099609375,4370.35986328125
GSPC,bedrock/us.amazon.nova-lite-v1:0,1.0,30,2023-08-18,4423.57,4369.7099609375,4370.35986328125
GSPC,gpt-3.5-turbo,0.0,7,2023-08-18,4455.92,4369.7099609375,4370.35986328125
GSPC,gpt-3.5-turbo,0.0,30,2023-08-18,4545.12,4369.7099609375,4370.35986328125
GSPC,gpt-3.5-turbo,0.5,7,2023-08-18,500.0,4369.7099609375,4370.35986328125
GSPC,gpt-3.5-turbo,0.5,30,2023-08-18,4602.17,4369.7099609375,4370.35986328125
GSPC,gpt-3.5-turbo,1.0,7,2023-08-18,500.0,4369.7099609375,4370.35986328125
GSPC,gpt-3.5-turbo,1.0,30,2023-08-18,4469.43,4369.7099609375,4370.35986328125
RUT,bedrock/us.amazon.nova-lite-v1:0,0.0,7,2023-08-18,1837.21,1859.4200439453125,1850.06005859375
RUT,bedrock/us.amazon.nova-lite-v1:0,0.0,30,2023-08-18,1898.23,1859.4200439453125,1850.06005859375
RUT,bedrock/us.amazon.nova-lite-v1:0,0.5,7,2023-08-18,1837.21,1859.4200439453125,1850.06005859375
RUT,bedrock/us.amazon.nova-lite-v1:0,0.5,30,2023-08-18,1898.23,1859.4200439453125,1850.06005859375
RUT,bedrock/us.amazon.nova-lite-v1:0,1.0,7,2023-08-18,1830.0,1859.4200439453125,1850.06005859375
RUT,bedrock/us.amazon.nova-lite-v1:0,1.0,30,2023-08-18,1900.23,1859.4200439453125,1850.06005859375
RUT,gpt-3.5-turbo,0.0,7,2023-08-18,2000.0,1859.4200439453125,1850.06005859375
RUT,gpt-3.5-turbo,0.0,30,2023-08-18,2000.0,1859.4200439453125,1850.06005859375
RUT,gpt-3.5-turbo,0.5,7,2023-08-18,2000.0,1859.4200439453125,1850.06005859375
RUT,gpt-3.5-turbo,0.5,30,2023-08-18,1968.72,1859.4200439453125,1850.06005859375
RUT,gpt-3.5-turbo,1.0,7,2023-08-18,1842.93,1859.4200439453125,1850.06005859375
RUT,gpt-3.5-turbo,1.0,30,2023-08-18,2000.0,1859.4200439453125,1850.06005859375
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.0,7,2023-09-22,4312.38,4320.06005859375,4330.0
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.0,30,2023-09-22,4423.01,4320.06005859375,4330.0
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.5,7,2023-09-22,4312.38,4320.06005859375,4330.0
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.5,30,2023-09-22,4423.1,4320.06005859375,4330.0
GSPC,bedrock/us.amazon.nova-lite-v1:0,1.0,7,2023-09-22,4305.84,4320.06005859375,4330.0
GSPC,bedrock/us.amazon.nova-lite-v1:0,1.0,30,2023-09-22,4423.12,4320.06005859375,4330.0
GSPC,gpt-3.5-turbo,0.0,7,2023-09-22,4458.75,4320.06005859375,4330.0
GSPC,gpt-3.5-turbo,0.0,30,2023-09-22,4455.78,4320.06005859375,4330.0
GSPC,gpt-3.5-turbo,0.5,7,2023-09-22,4385.68,4320.06005859375,4330.0
GSPC,gpt-3.5-turbo,0.5,30,2023-09-22,4458.71,4320.06005859375,4330.0
GSPC,gpt-3.5-turbo,1.0,7,2023-09-22,4478.76,4320.06005859375,4330.0
GSPC,gpt-3.5-turbo,1.0,30,2023-09-22,4479.28,4320.06005859375,4330.0
RUT,bedrock/us.amazon.nova-lite-v1:0,0.0,7,2023-09-22,1794.52,1776.5,1781.8299560546875
RUT,bedrock/us.amazon.nova-lite-v1:0,0.0,30,2023-09-22,1835.21,1776.5,1781.8299560546875
RUT,bedrock/us.amazon.nova-lite-v1:0,0.5,7,2023-09-22,1794.52,1776.5,1781.8299560546875
RUT,bedrock/us.amazon.nova-lite-v1:0,0.5,30,2023-09-22,1835.12,1776.5,1781.8299560546875
RUT,bedrock/us.amazon.nova-lite-v1:0,1.0,7,2023-09-22,1794.52,1776.5,1781.8299560546875
RUT,bedrock/us.amazon.nova-lite-v1:0,1.0,30,2023-09-22,1830.2,1776.5,1781.8299560546875
RUT,gpt-3.5-turbo,0.0,7,2023-09-22,1789.42,1776.5,1781.8299560546875
RUT,gpt-3.5-turbo,0.0,30,2023-09-22,1852.79,1776.5,1781.8299560546875
RUT,gpt-3.5-turbo,0.5,7,2023-09-22,1815.62,1776.5,1781.8299560546875
RUT,gpt-3.5-turbo,0.5,30,2023-09-22,2000.0,1776.5,1781.8299560546875
RUT,gpt-3.5-turbo,1.0,7,2023-09-22,2000.0,1776.5,1781.8299560546875
RUT,gpt-3.5-turbo,1.0,30,2023-09-22,2000.0,1776.5,1781.8299560546875
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.0,7,2023-10-27,4200.0,4117.3701171875,4137.22998046875
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.0,30,2023-10-27,4235.12,4117.3701171875,4137.22998046875
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.5,7,2023-10-27,4191.32,4117.3701171875,4137.22998046875
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.5,30,2023-10-27,4235.12,4117.3701171875,4137.22998046875
GSPC,bedrock/us.amazon.nova-lite-v1:0,1.0,7,2023-10-27,4198.32,4117.3701171875,4137.22998046875
GSPC,bedrock/us.amazon.nova-lite-v1:0,1.0,30,2023-10-27,4235.0,4117.3701171875,4137.22998046875
GSPC,gpt-3.5-turbo,0.0,7,2023-10-27,500.0,4117.3701171875,4137.22998046875
GSPC,gpt-3.5-turbo,0.0,30,2023-10-27,4205.89,4117.3701171875,4137.22998046875
GSPC,gpt-3.5-turbo,0.5,7,2023-10-27,500.0,4117.3701171875,4137.22998046875
GSPC,gpt-3.5-turbo,0.5,30,2023-10-27,4205.12,4117.3701171875,4137.22998046875
GSPC,gpt-3.5-turbo,1.0,7,2023-10-27,500.0,4117.3701171875,4137.22998046875
GSPC,gpt-3.5-turbo,1.0,30,2023-10-27,4285.7,4117.3701171875,4137.22998046875
RUT,bedrock/us.amazon.nova-lite-v1:0,0.0,7,2023-10-27,1668.72,1636.93994140625,1657.0
RUT,bedrock/us.amazon.nova-lite-v1:0,0.0,30,2023-10-27,1672.34,1636.93994140625,1657.0
RUT,bedrock/us.amazon.nova-lite-v1:0,0.5,7,2023-10-27,1668.72,1636.93994140625,1657.0
RUT,bedrock/us.amazon.nova-lite-v1:0,0.5,30,2023-10-27,1672.34,1636.93994140625,1657.0
RUT,bedrock/us.amazon.nova-lite-v1:0,1.0,7,2023-10-27,1668.72,1636.93994140625,1657.0
RUT,bedrock/us.amazon.nova-lite-v1:0,1.0,30,2023-10-27,1672.34,1636.93994140625,1657.0
RUT,gpt-3.5-turbo,0.0,7,2023-10-27,2000.0,1636.93994140625,1657.0
RUT,gpt-3.5-turbo,0.0,30,2023-10-27,2000.0,1636.93994140625,1657.0
RUT,gpt-3.5-turbo,0.5,7,2023-10-27,2000.0,1636.93994140625,1657.0
RUT,gpt-3.5-turbo,0.5,30,2023-10-27,1750.62,1636.93994140625,1657.0
RUT,gpt-3.5-turbo,1.0,7,2023-10-27,2000.0,1636.93994140625,1657.0
RUT,gpt-3.5-turbo,1.0,30,2023-10-27,1740.1,1636.93994140625,1657.0
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.0,7,2023-12-04,4602.15,4569.77978515625,4594.6298828125
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.0,30,2023-12-04,4582.31,4569.77978515625,4594.6298828125
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.5,7,2023-12-04,4602.15,4569.77978515625,4594.6298828125
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.5,30,2023-12-04,4582.31,4569.77978515625,4594.6298828125
GSPC,bedrock/us.amazon.nova-lite-v1:0,1.0,7,2023-12-04,4602.15,4569.77978515625,4594.6298828125
GSPC,bedrock/us.amazon.nova-lite-v1:0,1.0,30,2023-12-04,4586.21,4569.77978515625,4594.6298828125
GSPC,gpt-3.5-turbo,0.0,7,2023-12-04,4612.17,4569.77978515625,4594.6298828125
GSPC,gpt-3.5-turbo,0.0,30,2023-12-04,4619.78,4569.77978515625,4594.6298828125
GSPC,gpt-3.5-turbo,0.5,7,2023-12-04,4618.24,4569.77978515625,4594.6298828125
GSPC,gpt-3.5-turbo,0.5,30,2023-12-04,4615.72,4569.77978515625,4594.6298828125
GSPC,gpt-3.5-turbo,1.0,7,2023-12-04,4612.16,4569.77978515625,4594.6298828125
GSPC,gpt-3.5-turbo,1.0,30,2023-12-04,4606.71,4569.77978515625,4594.6298828125
RUT,bedrock/us.amazon.nova-lite-v1:0,0.0,7,2023-12-04,1815.23,1882.02001953125,1862.6400146484375
RUT,bedrock/us.amazon.nova-lite-v1:0,0.0,30,2023-12-04,1820.0,1882.02001953125,1862.6400146484375
RUT,bedrock/us.amazon.nova-lite-v1:0,0.5,7,2023-12-04,1868.33,1882.02001953125,1862.6400146484375
RUT,bedrock/us.amazon.nova-lite-v1:0,0.5,30,2023-12-04,1820.0,1882.02001953125,1862.6400146484375
RUT,bedrock/us.amazon.nova-lite-v1:0,1.0,7,2023-12-04,1868.33,1882.02001953125,1862.6400146484375
RUT,bedrock/us.amazon.nova-lite-v1:0,1.0,30,2023-12-04,1815.23,1882.02001953125,1862.6400146484375
RUT,gpt-3.5-turbo,0.0,7,2023-12-04,1875.38,1882.02001953125,1862.6400146484375
RUT,gpt-3.5-turbo,0.0,30,2023-12-04,1855.73,1882.02001953125,1862.6400146484375
RUT,gpt-3.5-turbo,0.5,7,2023-12-04,1875.36,1882.02001953125,1862.6400146484375
RUT,gpt-3.5-turbo,0.5,30,2023-12-04,1855.73,1882.02001953125,1862.6400146484375
RUT,gpt-3.5-turbo,1.0,7,2023-12-04,1883.47,1882.02001953125,1862.6400146484375
RUT,gpt-3.5-turbo,1.0,30,2023-12-04,1865.45,1882.02001953125,1862.6400146484375
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.0,7,2024-01-09,4801.13,4756.5,4763.5400390625
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.0,30,2024-01-09,4750.0,4756.5,4763.5400390625
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.5,7,2024-01-09,4775.12,4756.5,4763.5400390625
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.5,30,2024-01-09,4750.0,4756.5,4763.5400390625
GSPC,bedrock/us.amazon.nova-lite-v1:0,1.0,7,2024-01-09,4801.13,4756.5,4763.5400390625
GSPC,bedrock/us.amazon.nova-lite-v1:0,1.0,30,2024-01-09,4750.0,4756.5,4763.5400390625
GSPC,gpt-3.5-turbo,0.0,7,2024-01-09,500.0,4756.5,4763.5400390625
GSPC,gpt-3.5-turbo,0.0,30,2024-01-09,4795.12,4756.5,4763.5400390625
GSPC,gpt-3.5-turbo,0.5,7,2024-01-09,500.0,4756.5,4763.5400390625
GSPC,gpt-3.5-turbo,0.5,30,2024-01-09,4790.12,4756.5,4763.5400390625
GSPC,gpt-3.5-turbo,1.0,7,2024-01-09,500.0,4756.5,4763.5400390625
GSPC,gpt-3.5-turbo,1.0,30,2024-01-09,4795.64,4756.5,4763.5400390625
RUT,bedrock/us.amazon.nova-lite-v1:0,0.0,7,2024-01-09,1992.17,1968.0400390625,1989.010009765625
RUT,bedrock/us.amazon.nova-lite-v1:0,0.0,30,2024-01-09,2005.01,1968.0400390625,1989.010009765625
RUT,bedrock/us.amazon.nova-lite-v1:0,0.5,7,2024-01-09,1992.17,1968.0400390625,1989.010009765625
RUT,bedrock/us.amazon.nova-lite-v1:0,0.5,30,2024-01-09,2005.12,1968.0400390625,1989.010009765625
RUT,bedrock/us.amazon.nova-lite-v1:0,1.0,7,2024-01-09,1992.07,1968.0400390625,1989.010009765625
RUT,bedrock/us.amazon.nova-lite-v1:0,1.0,30,2024-01-09,2005.12,1968.0400390625,1989.010009765625
RUT,gpt-3.5-turbo,0.0,7,2024-01-09,1965.45,1968.0400390625,1989.010009765625
RUT,gpt-3.5-turbo,0.0,30,2024-01-09,1995.73,1968.0400390625,1989.010009765625
RUT,gpt-3.5-turbo,0.5,7,2024-01-09,1968.45,1968.0400390625,1989.010009765625
RUT,gpt-3.5-turbo,0.5,30,2024-01-09,1983.68,1968.0400390625,1989.010009765625
RUT,gpt-3.5-turbo,1.0,7,2024-01-09,1964.42,1968.0400390625,1989.010009765625
RUT,gpt-3.5-turbo,1.0,30,2024-01-09,2026.73,1968.0400390625,1989.010009765625
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.0,7,2024-02-14,4967.32,5000.6201171875,4953.169921875
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.0,30,2024-02-14,5000.0,5000.6201171875,4953.169921875
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.5,7,2024-02-14,4967.32,5000.6201171875,4953.169921875
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.5,30,2024-02-14,5005.23,5000.6201171875,4953.169921875
GSPC,bedrock/us.amazon.nova-lite-v1:0,1.0,7,2024-02-14,4970.12,5000.6201171875,4953.169921875
GSPC,bedrock/us.amazon.nova-lite-v1:0,1.0,30,2024-02-14,5000.0,5000.6201171875,4953.169921875
GSPC,gpt-3.5-turbo,0.0,7,2024-02-14,5035.42,5000.6201171875,4953.169921875
GSPC,gpt-3.5-turbo,0.0,30,2024-02-14,4978.32,5000.6201171875,4953.169921875
GSPC,gpt-3.5-turbo,0.5,7,2024-02-14,5038.72,5000.6201171875,4953.169921875
GSPC,gpt-3.5-turbo,0.5,30,2024-02-14,500.0,5000.6201171875,4953.169921875
GSPC,gpt-3.5-turbo,1.0,7,2024-02-14,5027.41,5000.6201171875,4953.169921875
GSPC,gpt-3.5-turbo,1.0,30,2024-02-14,4978.02,5000.6201171875,4953.169921875
RUT,bedrock/us.amazon.nova-lite-v1:0,0.0,7,2024-02-14,1985.31,2012.0999755859375,1964.1700439453125
RUT,bedrock/us.amazon.nova-lite-v1:0,0.0,30,2024-02-14,2000.0,2012.0999755859375,1964.1700439453125
RUT,bedrock/us.amazon.nova-lite-v1:0,0.5,7,2024-02-14,1985.31,2012.0999755859375,1964.1700439453125
RUT,bedrock/us.amazon.nova-lite-v1:0,0.5,30,2024-02-14,1972.35,2012.0999755859375,1964.1700439453125
RUT,bedrock/us.amazon.nova-lite-v1:0,1.0,7,2024-02-14,2000.12,2012.0999755859375,1964.1700439453125
RUT,bedrock/us.amazon.nova-lite-v1:0,1.0,30,2024-02-14,1972.35,2012.0999755859375,1964.1700439453125
RUT,gpt-3.5-turbo,0.0,7,2024-02-14,2000.0,2012.0999755859375,1964.1700439453125
RUT,gpt-3.5-turbo,0.0,30,2024-02-14,2001.58,2012.0999755859375,1964.1700439453125
RUT,gpt-3.5-turbo,0.5,7,2024-02-14,2000.0,2012.0999755859375,1964.1700439453125
